SourceHash,RawStoredPath,AsOfLocal,AsOfTimeZone,AccountId,MaskedAccount,AccountLabel,PositionRaw,Symbol,Quantity,LotCount,DateAcquired,Term,CostBasis,ULPrice,ULChange,Mark,MarkChange,NetCostBasis,TodaysNetGain,OpenNetGain,MarketValue,Bid,Ask,EarningsDate
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,ICHR +135 Shares (3 lots),ICHR,135,3,06/11/2026,Short term,8.1258148148,8.577,-0.37,8.577,-0.37,8.1258148148,-45.65,60.91,1157.895,8.577,8.7,2026-08-04
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,IGM +60 Shares (2 lots),IGM,60,2,06/02/2026,Short term,16.8794166667,16.103,-0.406,16.103,-0.406,16.8794166667,-24,-46.585,966.18,16.1,16.434,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,INCY +115 Shares (2 lots),INCY,115,2,06/10/2026,Short term,10.6264782609,9.975,-0.223,9.975,-0.223,10.6264782609,-25.645,-74.92,1147.125,9.9,10.2,2026-07-28
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,INDV +325 Shares (4 lots),INDV,325,4,06/08/2026,Short term,3.8175753846,3.801,-0.039,3.801,-0.039,3.8175753846,-12.675,-5.387,1235.325,3.801,3.849,2026-08-06
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,IWM +100 Shares (1 lot),IWM,100,1,06/15/2026,Short term,29.726,29.208,-0.256,29.208,-0.256,29.726,-25.6,-51.8,2920.8,29.214,29.218,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,JAZZ +15 Shares (1 lot),JAZZ,15,1,06/08/2026,Short term,23.1895333333,22.688,-0.371,22.688,-0.371,23.1895333333,-5.565,-7.523,340.32,22.488,23.988,2026-08-04
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,KGC +341 Shares (4 lots),KGC,341,4,01/21/2026,Short term,3.1653079179,2.799,0.065,2.799,0.065,3.1653079179,22.165,-124.911,954.459,2.783,2.8,2026-07-29
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,LRN +60 Shares (2 lots),LRN,60,2,09/10/2025,Short term,12.357,8.336,-0.018,8.336,-0.018,12.357,-1.08,-241.26,500.16,8.31,8.4,2026-08-04
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,MDLZ +15 Shares (1 lot),MDLZ,15,1,06/12/2026,Short term,6.332,6.215,0.065,6.215,0.065,6.332,0.975,-1.755,93.225,6.15,6.222,2026-07-28
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,MKOR +115 Shares (2 lots),MKOR,115,2,05/27/2026,Short term,6.6350217391,6.838,-0.2265,6.838,-0.2265,6.6350217391,-26.0475,23.3425,786.37,6.087,10.264,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,MLPI +270 Shares (6 lots),MLPI,270,6,05/15/2026,Short term,5.6820148148,5.452,-0.04324,5.452,-0.04324,5.6820148148,-11.6748,-62.104,1472.04,5.46,5.54,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,MRK +350 Shares (5 lots),MRK,350,5,02/18/2026,Short term,12.0220571429,11.517,0.027,11.517,0.027,12.0220571429,9.45,-176.77,4030.95,11.5,11.525,2026-08-04
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,MSFT +140 Shares (17 lots),MSFT,140,17,04/29/2026,Short term,41.7466035714,39.383,-0.593,39.383,-0.593,41.7466035714,-79.5175,-330.9045,5513.62,39.29,39.3,2026-07-29
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,MTZ +7 Shares (1 lot),MTZ,7,1,06/11/2026,Short term,35.1115714286,36.935,-0.25,36.935,-0.25,35.1115714286,-1.75,12.764,258.545,36.86,37.5,2026-07-30
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,MXL +90 Shares (2 lots),MXL,90,2,06/05/2026,Short term,8.4690388889,8.439,-0.437,8.439,-0.437,8.4690388889,-39.33,-2.7035,759.51,8.451,8.495,2026-07-22
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,MYRG +25 Shares (2 lots),MYRG,25,2,05/29/2026,Short term,46.323,44.677,-0.317,44.677,-0.317,46.323,-7.925,-41.15,1116.925,41.187,49.304,2026-07-29
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,NBIS +5 Shares (1 lot),NBIS,5,1,06/08/2026,Short term,23.862,26.51,0.503,26.51,0.503,23.862,2.515,13.24,132.55,26.375,26.483,2026-08-06
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,NEM +85 Shares (3 lots),NEM,85,3,02/20/2026,Short term,11.7344941176,10.844,0.264,10.844,0.264,11.7344941176,22.44,-75.692,921.74,10.8,10.874,2026-07-23
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,NEXA +600 Shares (3 lots),NEXA,600,3,06/02/2026,Short term,1.588455,1.484,0.043,1.484,0.043,1.588455,25.8,-62.673,890.4,1.47,1.535,2026-07-30
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,NLCP +1200 Shares (3 lots),NLCP,1200,3,05/29/2026,Short term,1.5302083333,1.525,-0.03515,1.525,-0.03515,1.5312741667,-42.18,-7.529,1830,0,0,2026-08-05
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,NVDA +45 Shares (1 lot),NVDA,45,1,06/03/2026,Short term,21.69,20.741,-0.504,20.741,-0.504,21.69,-22.68,-42.705,933.345,20.741,20.749,2026-08-26
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,PARR +250 Shares (5 lots),PARR,250,5,05/05/2026,Short term,5.881748,5.253,-0.095,5.253,-0.095,5.881748,-23.75,-157.187,1313.25,5.106,5.6,2026-08-04
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,PBR +375 Shares (3 lots),PBR,375,3,06/08/2026,Short term,1.8059053333,1.705,-0.029,1.705,-0.029,1.8059053333,-10.875,-37.8395,639.375,1.698,1.706,2026-08-06
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,PINE +2500 Shares (8 lots),PINE,2500,8,05/20/2026,Short term,1.9729152,2.009,0.011,2.009,0.011,1.9729152,27.5,90.212,5022.5,2,2.1,2026-07-23
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,PLTR +205 Shares (5 lots),PLTR,205,5,06/02/2026,Short term,14.9773073171,13.325,-0.146,13.325,-0.146,14.9773073171,-26.28,-338.723,2731.625,13.24,13.265,2026-08-03
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,PM +55 Shares (3 lots),PM,55,3,06/12/2026,Short term,18.3140863636,18.406,0.225,18.406,0.225,18.3140863636,12.375,5.05525,1012.33,18.285,18.634,2026-07-22
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,PPLT +530 Shares (6 lots),PPLT,530,6,01/15/2026,Short term,2.0556981132,1.642,0.036,1.642,0.036,2.0556981132,19.08,-219.26,870.26,1.622,1.647,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,PSIX +125 Shares (2 lots),PSIX,125,2,06/11/2026,Short term,4.0092,3.902,-0.042,3.902,-0.042,4.0092,-5.25,-13.4,487.75,3.875,4.015,2026-08-06
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,PSTL +1300 Shares (14 lots),PSTL,1300,14,03/05/2026,Short term,2.2789519231,2.331,0.015,2.331,0.015,2.2789519231,19.5,67.6625,3030.3,2.214,2.45,2026-08-03
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,PSUS +950 Shares (10 lots),PSUS,950,10,05/28/2026,Short term,3.8543563158,4.007,0.046,4.007,0.046,3.8543563158,43.7,145.0115,3806.65,4.011,4.02,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,QQQ +23 Shares (2 lots),QQQ,23,2,06/15/2026,Short term,73.7103478261,72.986,-1.414,72.986,-1.414,73.7103478261,-28.28,-16.66,1678.678,73.04,73.048,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,REMX +95 Shares (5 lots),REMX,95,5,05/08/2026,Short term,10.0307368421,9.678,-0.011,9.678,-0.011,10.0307368421,-1.045,-33.51,919.41,9.65,9.799,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,RTX +55 Shares (3 lots),RTX,55,3,05/29/2026,Short term,18.0373909091,18.677,0.313,18.677,0.313,18.0373909091,17.215,35.1785,1027.235,18.611,18.68,2026-07-21
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,SGDM +300 Shares (2 lots),SGDM,300,2,06/15/2026,Short term,7.0636666667,7.216,0.155,7.216,0.155,7.0636666667,46.5,45.7,2164.8,6.84,7.667,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,SHLD +130 Shares (2 lots),SHLD,130,2,04/10/2026,Short term,6.8652,6.386,0.058,6.386,0.058,6.8652,7.54,-62.296,830.18,6.355,6.45,2018-11-30
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,SIL +65 Shares (2 lots),SIL,65,2,01/28/2026,Short term,11.1770615385,8.923,0.228,8.923,0.228,11.1770615385,14.82,-146.514,579.995,8.866,8.95,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,SIVR +140 Shares (3 lots),SIVR,140,3,03/02/2026,Short term,8.3707892857,6.66,-0.009,6.66,-0.009,8.3707892857,-1.26,-239.5105,932.4,6.651,6.657,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,SLV +125 Shares (5 lots),SLV,125,5,03/02/2026,Short term,7.463832,6.339,-0.008,6.339,-0.008,7.463832,-1,-140.604,792.375,6.33,6.335,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,SMCI +425 Shares (5 lots),SMCI,425,5,06/03/2026,Short term,3.4311223529,2.922,-0.163,2.922,-0.163,3.4311223529,-64.925,-216.377,1241.85,2.937,2.94,2026-08-04
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,SOXX +15 Shares (1 lot),SOXX,15,1,06/12/2026,Short term,58.999,59.124,-3.721,59.124,-3.721,58.999,-55.815,1.875,886.86,59.45,59.549,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,SPCX +325 Shares (12 lots),SPCX,325,12,06/16/2026,Short term,20.4281023077,20.18,0.93,20.18,0.93,20.4281023077,-80.63325,-80.63325,6558.5,20.583,20.59,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,SPMO +164 Shares (2 lots),SPMO,164,2,06/12/2026,Short term,15.2897256098,15.462,-0.322,15.462,-0.322,15.2897256098,-52.808,28.253,2535.768,15.51,15.516,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,SSRM +575 Shares (3 lots),SSRM,575,3,04/08/2026,Short term,3.4092721739,3.183,0.289,3.183,0.289,3.4092721739,166.175,-130.1065,1830.225,3.14,3.183,2026-08-04
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,STRL +15 Shares (1 lot),STRL,15,1,06/08/2026,Short term,89.434,85.776,-0.891,85.776,-0.891,89.434,-13.365,-54.87,1286.64,85.776,86.5,2026-08-03
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,SYF +110 Shares (3 lots),SYF,110,3,09/10/2025,Short term,7.5827,7.529,0.068,7.529,0.068,7.5827,7.48,-5.907,828.19,7.456,7.599,2026-07-21
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,THG +175 Shares (6 lots),THG,175,6,06/08/2026,Short term,19.5966371429,19.92,0.093,19.92,0.093,19.5966371429,16.275,56.5885,3486,19.85,31.556,2026-07-29
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,TIGO +200 Shares (4 lots),TIGO,200,4,06/10/2026,Short term,9.008685,8.731,-0.214,8.731,-0.214,9.008685,-24.35,-55.537,1746.2,8.565,9,2026-08-06
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,TSLA +55 Shares (6 lots),TSLA,55,6,01/15/2026,Short term,39.7644636364,40.466,-0.649,40.466,-0.649,39.7644636364,-32.2175,38.5845,2225.63,40.297,40.302,2026-07-22
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,TTMI +15 Shares (1 lot),TTMI,15,1,06/12/2026,Short term,19.429,19.958,-0.708,19.958,-0.708,19.429,-10.62,7.935,299.37,19.958,20.559,2026-07-29
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,UBER +170 Shares (4 lots),UBER,170,4,07/15/2025,Short term,9.0862235294,7.325,0.04,7.325,0.04,9.0862235294,6.8,-299.408,1245.25,7.325,7.34,2026-08-05
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,UNFI +625 Shares (10 lots),UNFI,625,10,05/20/2026,Short term,5.190148,4.951,-0.082,4.951,-0.082,5.190148,-51.25,-149.4675,3094.375,4.951,5.078,2026-09-29
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,UNH +130 Shares (5 lots),UNH,130,5,06/10/2026,Short term,40.7001153846,40.765,-0.339,40.765,-0.339,40.7001153846,-42.435,8.435,5299.45,40.701,40.76,2026-07-16
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,URA +110 Shares (4 lots),URA,110,4,10/31/2025,Short term,5.4212863636,4.787,-0.019,4.787,-0.019,5.4212863636,-2.09,-69.7715,526.57,4.75,4.787,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,USAR +300 Shares (2 lots),USAR,300,2,06/08/2026,Short term,2.19592,2.174,-0.128,2.174,-0.128,2.19592,-38.4,-6.576,652.2,2.173,2.174,2026-08-10
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,USO +190 Shares (4 lots),USO,190,4,06/09/2026,Short term,12.9726052632,11.547,-0.574,11.547,-0.574,12.9726052632,-95.11,-270.865,2193.93,11.485,11.499,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,VGSH +900 Shares (3 lots),VGSH,900,3,05/26/2026,Short term,5.8232122222,5.822,0.002,5.822,0.002,5.8232122222,1.8,-1.091,5239.8,5.821,5.823,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,VRT +5 Shares (1 lot),VRT,5,1,05/14/2026,Short term,37.113,29.96,-1.233,29.96,-1.233,37.113,-6.165,-35.765,149.8,30.05,30.073,2026-07-29
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,VTIP +300 Shares (2 lots),VTIP,300,2,05/27/2026,Short term,5.0348333333,5.0325,-0.0055,5.0325,-0.0055,5.0348333333,-1.65,-0.7,1509.75,5.031,5.034,--
75da632b6d88410327751e98f443d04e2c80759f5318eecd3ca64d9455bef96c,data/raw/etrade/portfolio_lot_level/20260616-170446-98736df49fee-PositionsLotLevel.csv,2026-06-16 19:58:00,EST,900001001,x1001,Traditional IRA - x1001,XOM +125 Shares (3 lots),XOM,125,3,06/10/2026,Short term,15.0982,14.186,0.094,14.186,0.094,15.0982,11.75,-114.025,1773.25,14.18,14.185,2026-07-31
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,AMZN +159 Shares (10 lots),AMZN,159,10,09/07/2018,Mixed term,20.5330471,24.17,0.336,24.17,0.336,20.5330471,53.424,578.2755111,3843.03,24.22,24.259,2026-07-30
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,BRK.B +50 Shares (3 lots),BRK.B,50,3,10/27/2025,Short term,48.5415,49.974,-0.065,49.974,-0.065,48.5415,-3.25,71.625,2498.7,49.974,50,2026-08-01
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,COPJ +75 Shares (3 lots),COPJ,75,3,01/28/2026,Short term,4.7618166,3.895,-0.065,3.895,-0.065,4.7618166,-4.875,-65.011245,292.125,3.7,4.254,--
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,EMEQ +25 Shares (1 lot),EMEQ,25,1,05/29/2026,Short term,6.777,6.961,-0.325,6.961,-0.325,6.777,-8.125,4.6,174.025,6.7,7.315,--
defd593c3cc089ff1e5b25405b5d6fe47c3b3e81a44f69b0573b87fd0ee2b583,data/raw/etrade/portfolio_lot_level/20260701-235622-61c4bd18ed92-demo-b-Positions.csv,2026-07-01 19:37:00,EST,900001004,x1004,Individual 401(k) - x1004,ETH +318 Shares (3 lots),ETH,318,3,09/02/2025,Short term,3.4449811,1.537,0.034,1.537,0.034,3.4449811,10.812,-606.7379898,488.766,1.532,1.547,2021-10-28
